Age,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,OutstandingPerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department:HumanResources,Department:ResearchAndDevelopment,Department:Sales,EducationField:HumanResources,EducationField:LifeSciences,EducationField:Marketing,EducationField:Medical,EducationField:Other,EducationField:TechnicalDegree,JobRole:HealthcareRepresentative,JobRole:HumanResources,JobRole:LaboratoryTechnician,JobRole:Manager,JobRole:ManufacturingDirector,JobRole:ResearchDirector,JobRole:ResearchScientist,JobRole:SalesExecutive,JobRole:SalesRepresentative,MaritalStatus:Divorced,MaritalStatus:Married,MaritalStatus:Single,Attrition
31,2,20,3,1,0,3,3,3,9824,3,0,12,0,1,0,12,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
34,2,23,3,2,1,3,3,1,9950,9,1,15,0,3,3,11,2,3,3,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
42,2,5,2,2,0,3,1,3,2093,4,0,17,0,4,1,8,4,3,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,0,10,4,2,0,3,3,4,9980,1,0,14,0,4,0,10,3,2,10,3,9,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22,2,4,1,3,0,2,1,3,3894,5,0,16,0,3,0,4,3,3,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
48,1,2,5,2,1,3,2,4,4051,2,0,14,0,1,1,14,2,3,9,7,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,1,18,5,1,1,3,4,2,16835,3,0,23,1,4,0,37,2,3,10,9,7,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,0,10,2,4,0,3,2,4,6230,7,0,14,0,4,0,16,3,3,14,3,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,1,1,3,2,0,3,2,3,4717,9,0,11,0,3,0,15,2,3,11,9,6,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,1,6,3,2,1,3,4,3,13237,7,0,15,0,3,0,22,3,3,20,6,5,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,2,8,1,3,1,3,1,3,3755,1,0,11,0,1,1,8,3,3,8,3,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,1,2,1,2,0,3,2,4,6582,4,1,13,0,3,0,10,2,4,6,5,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,1,24,3,4,0,3,3,1,7406,1,1,21,1,4,1,10,5,2,10,9,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45,1,2,3,4,0,3,2,2,4805,0,0,19,0,2,1,9,3,4,8,7,3,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,2,17,4,2,1,3,1,3,2741,0,1,11,0,2,1,8,2,2,7,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29,1,19,3,4,0,3,2,4,4262,4,0,12,0,2,2,8,2,4,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
33,1,1,5,1,1,4,4,3,16184,4,0,19,0,3,1,10,2,3,6,1,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,1,7,3,3,0,2,3,4,11557,9,0,21,1,3,1,10,3,2,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18,2,5,3,2,0,3,1,2,1878,1,1,14,0,4,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
40,0,28,3,3,0,1,3,1,10932,3,0,15,0,3,1,20,2,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,0,2,4,1,1,2,2,3,6811,2,1,17,0,1,0,10,3,3,8,7,0,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,1,29,2,1,0,3,2,3,4306,5,0,12,0,1,2,8,5,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,1,1,3,1,1,3,2,3,4859,1,0,16,0,4,0,5,3,3,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,1,21,4,4,0,4,2,4,5337,1,0,12,0,4,0,10,3,3,10,7,5,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,1,24,3,3,0,1,1,4,2340,1,1,18,0,2,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
37,1,1,3,2,1,3,3,4,7491,4,0,17,0,4,0,12,3,4,6,5,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
46,2,18,1,1,1,3,3,3,10527,5,0,11,0,4,0,28,3,2,2,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41,1,2,5,2,1,3,4,1,16595,7,0,16,0,2,1,22,2,3,18,16,11,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37,0,9,4,1,0,3,3,2,8834,1,0,13,0,4,1,9,6,3,9,5,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
52,1,6,2,4,0,3,2,1,5577,3,1,12,0,2,2,18,3,3,10,9,6,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32,0,11,4,4,0,4,2,3,4707,8,0,12,0,4,0,6,2,3,4,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
24,2,24,3,4,0,3,1,4,2400,0,0,13,0,3,2,3,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,1,10,3,3,1,3,2,3,9824,3,0,19,0,3,1,18,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37,1,1,4,2,1,3,2,2,6447,6,0,12,0,2,1,8,2,2,6,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,1,18,4,4,0,2,5,3,19502,1,1,17,0,3,1,31,5,3,31,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24,1,23,3,2,0,4,1,4,2725,1,1,11,0,2,2,6,3,3,6,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,1,28,2,1,0,3,2,2,6272,1,0,20,1,4,2,6,5,4,5,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,1,17,2,4,0,2,1,2,2127,1,0,21,1,4,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50,2,3,3,1,0,3,5,2,18200,1,0,11,0,3,1,32,2,3,32,5,10,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,1,13,1,2,0,3,1,3,2096,1,0,11,0,3,0,7,1,3,7,4,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,2,7,3,1,1,3,1,3,2886,1,1,16,0,4,1,6,4,3,6,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30,2,12,4,2,0,2,1,1,2033,1,0,18,0,3,1,1,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
34,1,1,2,2,0,2,1,4,3622,1,1,13,0,4,1,6,3,3,6,5,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,1,13,4,2,0,3,2,1,4233,2,0,17,0,3,0,9,2,1,3,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35,1,25,2,1,0,2,2,4,3681,4,0,14,0,4,0,9,3,3,3,2,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31,1,6,4,1,0,4,2,4,5460,4,0,22,1,4,2,13,4,4,7,7,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27,1,6,4,1,1,2,1,3,2187,0,0,12,0,3,2,6,5,2,5,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,1,2,3,4,0,3,2,3,9602,4,1,11,0,3,1,17,3,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20,1,1,3,4,1,2,1,2,2836,1,0,13,0,4,0,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,1,2,4,3,1,3,2,4,4089,1,0,13,0,2,2,10,4,3,10,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43,1,6,4,2,0,2,4,4,16627,4,1,14,0,3,1,21,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,1,1,1,3,1,3,1,1,2619,3,0,17,0,4,0,8,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,2,9,5,4,0,3,2,3,5679,3,1,13,0,2,1,10,3,3,8,7,4,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,1,1,4,4,1,2,4,1,15402,7,0,11,0,1,1,21,3,1,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,1,1,4,1,1,2,2,3,5985,4,0,11,0,2,0,10,1,4,2,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1,14,3,3,1,3,1,3,2579,1,1,18,0,4,2,8,3,3,8,2,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
27,1,2,1,3,0,3,1,1,3041,0,0,11,0,2,1,5,3,3,4,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
21,1,22,1,3,0,3,1,3,3447,1,0,11,0,3,0,3,2,3,3,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
44,1,3,4,4,0,3,5,4,19513,4,1,12,0,1,1,26,2,4,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,1,6,1,1,0,3,1,3,2773,0,0,20,1,4,0,3,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33,1,8,4,3,0,3,2,3,7104,0,0,12,0,4,0,6,3,3,5,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,1,9,4,1,1,3,2,4,6322,1,1,12,0,4,1,6,2,2,6,4,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,2,3,3,3,1,3,1,3,2083,1,0,20,1,3,1,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53,1,1,1,4,1,3,2,1,8381,7,0,20,1,4,0,18,2,4,14,7,8,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,1,1,5,2,0,3,1,4,2691,1,0,12,0,4,1,10,4,2,10,9,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,2,26,4,1,1,3,2,1,4286,2,0,14,0,4,2,5,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
26,1,6,3,3,1,3,1,4,2659,1,1,13,0,3,1,3,2,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,1,3,3,3,0,3,3,3,9434,1,0,15,0,3,1,10,2,3,10,7,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,1,3,2,2,1,3,2,3,5561,1,0,14,0,1,1,6,5,2,6,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,1,6,4,2,0,1,2,4,6646,1,0,13,0,2,0,17,3,3,17,11,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,2,6,3,3,0,3,2,4,7725,3,0,23,1,3,1,15,2,1,13,11,4,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54,1,19,4,3,0,3,3,2,10725,2,0,15,0,3,1,16,1,4,9,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,1,9,2,2,0,2,2,2,8847,2,1,11,0,3,1,13,2,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,1,3,4,1,0,2,1,4,2045,0,0,13,0,4,0,5,0,3,4,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,1,10,1,4,0,3,1,3,1009,1,1,11,0,4,0,1,5,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
33,2,3,3,1,0,3,1,1,3348,1,1,11,0,1,0,10,3,3,10,8,9,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
35,0,3,3,3,0,2,1,3,1281,1,0,18,0,3,2,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,1,4,3,1,0,4,1,1,2819,2,0,16,0,1,1,5,3,4,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25,1,8,3,4,0,4,2,2,4851,0,0,22,1,3,1,4,4,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,1,7,4,4,1,2,2,4,4028,0,0,20,1,1,0,8,2,3,7,7,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,2,1,4,2,0,1,1,4,2720,1,0,18,0,4,1,10,5,3,10,7,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,1,2,1,2,0,4,2,2,8120,3,0,12,0,4,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,2,3,1,4,1,4,2,4,4647,1,1,20,1,2,2,6,3,3,6,5,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,1,10,2,4,0,4,1,4,4680,3,0,17,0,1,0,4,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,1,28,1,4,0,4,1,3,3221,1,1,11,0,3,3,20,3,3,20,8,3,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,1,9,3,4,1,2,3,2,8621,1,0,14,0,2,0,9,3,4,8,7,7,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24,1,3,2,1,1,3,2,3,4577,9,0,14,0,1,0,4,3,3,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
39,1,2,4,4,1,2,2,3,4553,1,0,11,0,1,0,20,4,3,20,7,11,10,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
32,1,10,3,4,0,3,2,4,5396,1,0,12,0,4,0,10,2,2,10,7,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,2,8,2,2,0,3,2,3,6796,3,1,14,0,1,1,18,4,3,4,3,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
38,1,1,4,2,1,4,2,4,7625,0,0,13,0,3,0,10,4,2,9,7,1,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,1,1,2,3,1,3,3,1,7412,1,0,11,0,4,0,9,3,3,9,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32,1,3,2,3,1,3,3,4,11159,3,0,15,0,4,0,10,6,3,7,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47,1,14,4,4,0,3,2,1,4960,2,0,12,0,4,0,20,2,3,7,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,2,5,4,4,0,2,3,1,10475,5,1,21,1,3,1,20,2,3,18,13,1,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,1,7,3,3,0,4,4,3,14814,3,0,19,0,3,0,32,3,3,5,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
41,1,10,4,2,0,2,5,4,19141,3,0,15,0,2,3,23,2,2,21,6,12,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60,1,16,4,1,0,3,2,1,5405,8,0,14,0,4,0,10,1,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,2,10,2,4,0,3,3,1,8793,1,0,21,1,3,2,9,4,2,9,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41,1,1,3,4,0,2,5,3,19189,1,0,12,0,2,1,22,3,3,22,7,2,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50,1,8,4,4,0,3,1,2,3875,7,0,15,0,4,1,4,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,1,1,2,1,1,1,1,2,2216,7,1,13,0,4,0,10,4,3,7,7,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
36,0,8,3,1,1,4,3,1,11713,9,0,14,0,1,1,10,2,3,8,7,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,1,1,3,3,1,3,3,3,7861,4,1,14,0,4,0,10,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,0,24,3,1,0,1,1,3,3708,2,0,14,0,3,0,9,5,3,5,2,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47,2,3,3,4,1,3,4,3,13770,9,1,12,0,4,2,28,2,2,22,2,11,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,1,27,5,3,0,3,2,4,5304,7,0,23,1,4,1,10,2,2,8,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,1,10,3,3,0,3,1,3,2642,1,0,11,0,3,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,2,19,3,3,0,4,1,3,2759,6,1,12,0,4,0,7,2,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
43,2,15,3,4,0,2,2,4,6804,3,0,18,0,3,1,7,5,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,1,8,2,2,1,3,2,3,6142,3,0,11,0,4,0,10,2,3,5,1,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,1,9,1,2,0,3,1,1,2500,1,0,14,0,4,1,5,2,4,4,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,1,3,3,3,1,4,2,2,6389,9,0,15,0,3,1,12,3,1,8,3,3,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
56,1,9,3,3,0,3,4,4,11103,7,0,11,0,3,0,30,1,2,10,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40,1,2,1,4,1,2,1,4,2342,0,1,20,1,4,0,5,2,2,4,2,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,1,7,3,4,1,2,2,1,6811,8,0,19,0,1,0,9,2,1,7,6,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,1,10,3,4,0,3,1,2,2297,1,0,14,0,4,2,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53,1,6,3,4,0,3,2,4,2450,2,0,17,0,4,0,19,4,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35,0,2,4,4,1,3,2,1,5093,2,0,11,0,1,1,16,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,2,24,4,1,0,3,2,4,5309,1,0,15,0,4,2,10,2,3,10,8,4,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38,1,2,5,4,0,3,1,3,3057,6,1,13,0,2,1,6,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,1,8,5,2,1,3,2,1,5121,3,0,14,0,3,1,7,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52,1,3,4,3,0,2,4,1,16856,1,0,11,0,1,0,34,3,4,34,6,1,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,1,1,4,4,0,3,1,4,2686,1,1,13,0,3,0,10,2,2,10,9,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
25,1,26,1,3,1,3,2,4,6180,1,0,23,1,2,0,6,5,2,6,5,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,1,2,2,2,0,1,2,3,6632,0,0,13,0,1,0,9,3,3,8,7,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
23,1,10,1,1,0,4,1,3,3505,1,0,18,0,4,0,2,3,3,2,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,2,27,2,2,1,4,2,3,6397,4,1,12,0,4,0,8,2,3,5,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
34,1,2,3,4,0,3,2,4,6274,1,0,22,1,3,0,6,5,3,6,5,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,1,2,3,4,0,3,5,1,19859,5,1,13,0,4,1,24,2,3,5,2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
36,0,8,4,1,0,2,3,1,7587,1,0,15,0,2,0,10,1,3,10,7,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52,0,19,4,4,0,3,1,4,4258,0,0,18,0,1,1,5,3,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,2,1,2,1,1,1,1,4,4364,3,0,14,0,1,1,5,2,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,1,27,3,2,1,3,2,3,4335,4,0,12,0,1,1,11,3,2,8,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26,1,8,3,4,0,2,2,1,5326,6,0,17,0,3,0,6,2,2,4,3,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
34,1,1,4,2,1,4,1,4,3280,2,0,16,0,3,0,10,2,3,4,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54,1,19,4,4,1,3,2,1,5485,9,1,11,0,2,2,9,4,3,5,3,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,2,8,1,3,0,3,2,4,4342,0,0,19,0,2,1,5,3,3,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,1,10,1,4,1,3,1,1,2782,0,1,13,0,2,2,6,3,2,5,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,2,2,4,1,1,4,2,1,5980,6,1,12,0,4,0,17,2,3,15,7,4,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,1,2,4,3,1,2,1,1,4381,1,0,11,0,3,0,6,3,3,6,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,1,8,4,1,1,3,1,4,2572,1,0,16,0,2,1,3,1,2,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,1,1,3,4,0,1,1,3,3833,3,0,21,1,3,2,7,2,3,2,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40,2,2,2,3,1,4,2,2,4244,1,0,24,1,4,1,8,2,3,8,7,3,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34,1,8,2,3,1,3,2,1,6500,5,0,17,0,2,1,6,1,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,2,8,3,2,0,3,5,4,18430,1,0,13,0,2,1,24,4,2,24,7,14,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,1,6,3,3,0,4,1,1,1601,1,1,21,1,3,2,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24,0,9,3,3,0,2,1,2,2694,1,0,11,0,3,3,1,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
